artist.inverted,track,time,genre,date.entered,date.peaked,Week,Ranking
Pearl Jam,Nothing As It Seems,320,Rock,2000-05-13,2000-05-13,week6,91.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week1,85.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week10,8.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week11,5.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week12,5.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week13,5.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week14,6.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week15,5.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week16,4.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week17,6.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week18,8.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week19,11.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week2,70.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week20,14.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week21,14.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week22,16.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week23,18.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week24,21.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week25,26.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week26,39.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week27,46.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week3,52.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week4,36.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week5,27.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week6,21.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week7,15.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week8,13.0
Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week9,12.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week1,25.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week10,15.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week11,15.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week12,17.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week13,19.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week14,16.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week15,15.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week16,14.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week17,12.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week18,10.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week19,10.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week2,15.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week20,10.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week21,8.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week22,9.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week23,12.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week24,16.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week25,20.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week26,22.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week27,33.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week28,39.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week29,39.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week3,12.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week30,41.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week31,46.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week32,44.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week4,11.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week5,11.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week6,7.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week7,7.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week8,12.0
Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week9,14.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week1,82.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week2,69.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week3,69.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week4,64.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week5,71.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week6,79.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week7,82.0
"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week8,89.0
"Price, Kelly",Love Sets You Free,226,Rock,2000-05-13,2000-05-20,week1,92.0
"Price, Kelly",Love Sets You Free,226,Rock,2000-05-13,2000-05-20,week2,91.0
"Price, Kelly",Love Sets You Free,226,Rock,2000-05-13,2000-05-20,week3,98.0
"Price, Kelly",Love Sets You Free,226,Rock,2000-05-13,2000-05-20,week4,100.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week1,91.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week10,68.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week11,64.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week12,64.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week13,68.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week14,70.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week15,74.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week16,90.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week17,86.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week18,85.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week19,93.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week2,91.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week20,92.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week3,91.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week4,87.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week5,86.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week6,79.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week7,79.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week8,75.0
"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week9,70.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week1,52.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week10,33.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week11,35.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week12,43.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week13,54.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week14,61.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week15,69.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week16,75.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week17,86.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week18,81.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week19,94.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week2,32.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week20,99.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week3,25.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week4,17.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week5,16.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week6,16.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week7,14.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week8,19.0
Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week9,24.0
Puff Daddy,Best Friend,333,Rap,2000-02-12,2000-02-19,week1,65.0
Puff Daddy,Best Friend,333,Rap,2000-02-12,2000-02-19,week2,59.0
Puff Daddy,Best Friend,333,Rap,2000-02-12,2000-02-19,week3,62.0
Puff Daddy,Best Friend,333,Rap,2000-02-12,2000-02-19,week4,79.0
Puff Daddy,Best Friend,333,Rap,2000-02-12,2000-02-19,week5,99.0
Q-Tip,Breathe And Stop,246,Rock,2000-01-22,2000-01-22,week1,71.0
Q-Tip,Breathe And Stop,246,Rock,2000-01-22,2000-01-22,week2,71.0
Q-Tip,Breathe And Stop,246,Rock,2000-01-22,2000-01-22,week3,81.0
Q-Tip,Breathe And Stop,246,Rock,2000-01-22,2000-01-22,week4,82.0
Q-Tip,Breathe And Stop,246,Rock,2000-01-22,2000-01-22,week5,96.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week1,79.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week10,59.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week11,60.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week12,63.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week13,79.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week14,91.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week2,79.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week3,70.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week4,62.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week5,60.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week6,57.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week7,61.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week8,66.0
R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week9,60.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week1,87.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week10,54.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week11,49.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week12,46.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week13,46.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week14,41.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week15,38.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week16,38.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week17,47.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week18,65.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week19,72.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week2,78.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week20,77.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week3,72.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week4,68.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week5,66.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week6,64.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week7,58.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week8,58.0
Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week9,56.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week1,91.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week10,49.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week11,48.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week12,46.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week13,44.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week14,44.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week15,43.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week16,45.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week17,53.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week18,66.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week19,73.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week2,85.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week20,89.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week3,75.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week4,73.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week5,67.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week6,63.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week7,63.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week8,63.0
"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week9,56.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week1,72.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week10,79.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week11,74.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week12,69.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week13,74.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week14,75.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week15,77.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week16,71.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week17,78.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week18,89.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week19,97.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week2,72.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week3,72.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week4,77.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week5,79.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week6,77.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week7,75.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week8,84.0
Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week9,85.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week1,80.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week10,29.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week11,29.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week12,29.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week13,29.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week14,24.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week15,18.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week16,14.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week17,15.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week18,16.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week19,19.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week2,72.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week20,22.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week21,29.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week22,45.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week3,65.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week4,52.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week5,51.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week6,49.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week7,40.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week8,37.0
Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week9,32.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week1,71.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week10,26.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week11,26.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week12,23.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week13,30.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week14,28.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week15,27.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week16,25.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week17,31.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week18,43.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week19,56.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week2,52.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week20,70.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week3,51.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week4,51.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week5,51.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week6,48.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week7,41.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week8,37.0
"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week9,29.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week1,82.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week10,79.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week11,77.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week12,76.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week13,79.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week14,81.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week15,88.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week16,85.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week17,86.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week18,79.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week19,87.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week2,71.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week20,93.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week3,79.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week4,83.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week5,96.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week6,99.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week7,78.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week8,78.0
"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week9,83.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week1,77.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week10,50.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week11,13.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week12,11.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week13,11.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week14,15.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week15,12.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week16,12.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week17,13.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week18,16.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week19,19.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week2,68.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week20,21.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week21,21.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week22,24.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week23,25.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week24,30.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week25,41.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week3,67.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week4,63.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week5,59.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week6,59.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week7,59.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week8,53.0
"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week9,51.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week1,79.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week10,40.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week11,46.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week12,54.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week13,58.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week14,66.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week15,73.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week16,82.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week17,86.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week18,84.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week19,88.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week2,72.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week20,91.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week3,65.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week4,65.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week5,54.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week6,46.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week7,46.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week8,43.0
"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week9,40.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week1,76.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week10,5.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week11,8.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week12,8.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week13,10.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week14,12.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week15,14.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week16,15.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week17,19.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week18,23.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week19,21.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week2,38.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week20,18.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week21,19.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week22,22.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week23,23.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week24,24.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week25,33.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week26,38.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week3,19.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week4,17.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week5,12.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week6,15.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week7,12.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week8,10.0
Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week9,7.0
Sammie,I Like It,249,Rock,2000-01-29,2000-04-15,week1,85.0
