,year,artist.inverted,track,time,genre,date.entered,date.peaked,Week,Ranking
17932,2000,"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week57,
17933,2000,"Urban, Keith",Your Everything,250,Country,2000-07-15,2000-09-16,week57,
17934,2000,TLC,Dear Lie,276,Rock,2000-02-12,2000-03-04,week57,
17935,2000,"Gill, Vince",Feels Like Love,253,Country,2000-09-02,2000-11-18,week57,
17936,2000,"Houston, Whitney",Could I Have This Kiss Forever,234,Rock,2000-06-17,2000-08-05,week57,
17937,2000,Bloodhound Gang,The Bad Touch,260,R&B,2000-03-18,2000-04-15,week57,
17938,2000,"Williams, Robbie",Angels,236,Rock,1999-11-20,2000-01-22,week57,
17939,2000,"Messina, Jo Dee",Because You Love Me,230,Country,2000-01-29,2000-03-11,week57,
17940,2000,"Keith, Toby",Country Comes To Town,219,Country,2000-08-05,2000-10-14,week57,
17941,2000,Beenie Man,Girls Dem Sugar,257,Reggae,2000-10-21,2000-12-02,week57,
17942,2000,"Hill, Faith",Let's Make Love,251,Rap,2000-08-12,2000-10-21,week57,
17943,2000,Kelis,Caught Out There,249,R&B,1999-12-04,2000-01-08,week57,
17944,2000,Jay-Z,Anything,221,Rap,2000-02-26,2000-03-11,week57,
17945,2000,3 Doors Down,Loser,264,Rock,2000-10-21,2000-12-02,week57,
17946,2000,Brooks & Dunn,You'll Always Be Loved By Me,178,Country,2000-06-10,2000-09-09,week57,
17947,2000,"Chesney, Kenny",What I Need To Do,245,Country,2000-04-01,2000-06-10,week57,
17948,2000,"Stone, Angie",No More Rain (In This Cloud),282,R&B,1999-12-25,2000-01-22,week57,
17949,2000,Da Brat,That's What I'm Looking For,224,Rap,2000-02-26,2000-04-15,week57,
17950,2000,SheDaisy,This Woman Needs,200,Country,2000-02-05,2000-03-04,week57,
17951,2000,Papa Roach,Last Resort,199,Rock,2000-07-29,2000-12-02,week57,
17952,2000,"Adams, Yolanda",Open My Heart,330,Gospel,2000-08-26,2000-10-21,week57,
17953,2000,Shyne,Bad Boyz,262,Rap,2000-09-09,2000-10-28,week57,
17954,2000,R.E.M.,The Great Beyond,250,Rock,1999-12-25,2000-01-29,week57,
17955,2000,"Diffie, Joe",It's Always Somethin',175,Country,2000-08-12,2000-09-16,week57,
17956,2000,"McGraw, Tim",Some Things Never Change,236,Country,2000-05-13,2000-07-01,week57,
17957,2000,"Henley, Don",Taking You Home,248,Rock,2000-06-24,2000-08-05,week57,
17958,2000,Eminem,The Way I Am,280,Rap,2000-08-26,2000-09-30,week57,
17959,2000,Nas,You Owe Me,231,R&B,2000-03-25,2000-04-15,week57,
17960,2000,Sister Hazel,Change Your Mind,242,Rock,2000-07-15,2000-08-05,week57,
17961,2000,Puff Daddy,Best Friend,333,Rap,2000-02-12,2000-02-19,week57,
17962,2000,"McBride, Martina",There You Are,206,Country,2000-09-09,2000-10-21,week57,
17963,2000,Usher,Pop Ya Collar,216,Rock,2000-11-04,2000-11-18,week57,
17964,2000,Lil' Kim,No Matter What They Say,252,Rap,2000-07-15,2000-08-05,week57,
17965,2000,LFO,I Don't Wanna Kiss You Goodnight,300,Rock,2000-04-15,2000-04-22,week57,
17966,2000,SheDaisy,Deck The Halls,226,Country,1999-12-25,2000-01-01,week57,
17967,2000,Splender,I Think God Can Explain,235,R&B,2000-06-10,2000-06-24,week57,
17968,2000,"Simpson, Jessica",Where You Are,231,Rock,2000-04-01,2000-04-15,week57,
17969,2000,M2M,Mirror Mirror,199,Pop,2000-04-01,2000-05-27,week57,
17970,2000,Kumbia Kings,U Don't Love Me,230,R&B,2000-03-04,2000-03-18,week57,
17971,2000,Joe,Treat Her Like A Lady,252,Rock,2000-08-05,2000-08-19,week57,
17972,2000,"Blige, Mary J.",Deep Inside,326,Rock,1999-11-13,2000-01-22,week57,
17973,2000,"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week57,
17974,2000,Changing Faces,That Other Woman,240,Rock,2000-09-30,2000-10-28,week57,
17975,2000,"Wright, Chely",It Was,231,R&B,2000-03-04,2000-04-15,week57,
17976,2000,Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week57,
17977,2000,Hot Boys,I Need A Hot Girl,256,Rap,2000-02-19,2000-03-11,week57,
17978,2000,Jay-Z,Do It Again (Put Ya Hands Up),227,Rap,2000-01-15,2000-01-29,week57,
17979,2000,"Adkins, Trace",More,185,Country,2000-04-29,2000-06-17,week57,
17980,2000,"Dixie Chicks, The",Cold Day In July,312,Country,2000-06-24,2000-08-05,week57,
17981,2000,"Price, Kelly",As We Lay,380,Rock,2000-07-15,2000-08-05,week57,
17982,2000,DMX,What's My Name,230,Rap,2000-01-15,2000-02-12,week57,
17983,2000,"Martin, Ricky",Private Emotion,242,Latin,2000-03-11,2000-03-18,week57,
17984,2000,Nine Days,If I Am,258,Rock,2000-12-02,2000-12-02,week57,
17985,2000,"Blige, Mary J.",Give Me You,300,Rock,2000-04-15,2000-05-13,week57,
17986,2000,Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week57,
17987,2000,Third Eye Blind,Deep Inside Of You,250,Rock,2000-09-02,2000-10-07,week57,
17988,2000,"Brooks, Garth",Do What You Gotta Do,176,Country,2000-02-19,2000-03-18,week57,
17989,2000,"Offspring, The",Original Prankster,222,Rock,2000-11-25,2000-12-09,week57,
17990,2000,"Anthony, Marc",My Baby You,239,Latin,2000-09-16,2000-10-07,week57,
17991,2000,"Houston, Whitney","Same Script, Different Cast",285,Rock,2000-06-17,2000-07-15,week57,
17992,2000,D'Angelo,Left & Right,275,R&B,1999-12-11,2000-01-01,week57,
17993,2000,"Kravitz, Lenny",I Belong To You,257,Rock,2000-03-25,2000-04-08,week57,
17994,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,207,Country,2000-09-16,2000-11-18,week57,
17995,2000,Q-Tip,Breathe And Stop,246,Rock,2000-01-22,2000-01-22,week57,
17996,2000,"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week57,
17997,2000,Lil Wayne,Tha Block Is Hot,253,Rap,1999-12-04,2000-01-08,week57,
17998,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),262,Rap,2000-02-26,2000-03-11,week57,
17999,2000,"Wallflowers, The",Sleepwalker,209,Rock,2000-10-28,2000-10-28,week57,
18000,2000,Drama,"Left, Right, Left",217,Rap,2000-02-12,2000-03-18,week57,
18001,2000,Limp Bizkit,N 2 Gether Now,235,Rock,1999-12-04,2000-01-08,week57,
18002,2000,Lox,"Ryde or Die, Chick",236,Rap,2000-03-18,2000-03-25,week57,
18003,2000,Ying Yang Twins,Whistle While You Twurk,259,Rap,2000-03-18,2000-04-29,week57,
18004,2000,"Walker, Clay","Live, Laugh, Love",246,Country,1999-12-04,2000-01-22,week57,
18005,2000,Metallica,No Leaf Clover (Live),343,Rock,2000-02-12,2000-03-11,week57,
18006,2000,Yankee Grey,Another Nine Minutes,190,Country,2000-04-29,2000-05-20,week57,
18007,2000,"Bega, Lou",Tricky Tricky ,203,Rock,2000-01-29,2000-02-05,week57,
18008,2000,Big Punisher,It's So Hard,205,Rap,2000-04-22,2000-05-06,week57,
18009,2000,"Worley, Darryl",When You Need My Love,215,Country,2000-06-17,2000-09-02,week57,
18010,2000,Lil' Kim,How Many Licks?,230,Rap,2000-11-25,2000-12-02,week57,
18011,2000,"Clark, Terri",A Little Gasoline,187,Country,2000-12-16,2000-12-16,week57,
18012,2000,"Brock, Chad",A Country Boy Can Survive,234,Country,2000-01-01,2000-01-08,week57,
18013,2000,"Cagle, Chris",My Love Goes On And On,182,Country,2000-10-21,2000-12-02,week57,
18014,2000,"Byrd, Tracy",Put Your Hand In Mine,270,Country,2000-01-29,2000-02-12,week57,
18015,2000,Metallica,I Disappear,266,Rock,2000-05-13,2000-06-17,week57,
18016,2000,Jay-Z,Hey Papi,220,Rap,2000-08-12,2000-10-07,week57,
18017,2000,Fatboy Slim,The Rockafeller Skank,240,Electronica,1999-11-13,2000-01-22,week57,
18018,2000,"Levert, Gerald",Mr. Too Damn Good,246,R&B,2000-03-18,2000-04-08,week57,
18019,2000,"McKnight, Brian",Stay Or Let It Go,272,Rock,2000-02-26,2000-03-25,week57,
18020,2000,"Allan, Gary",Smoke Rings In The Dark,258,Country,2000-01-22,2000-02-05,week57,
18021,2000,Ginuwine,The Best Man I Can Be,246,Rock,2000-01-08,2000-03-04,week57,
18022,2000,Before Dark,Monica,244,Rock,2000-05-20,2000-06-17,week57,
18023,2000,"Estefan, Gloria",No Me Dejes De Querer,205,Rock,2000-06-10,2000-06-10,week57,
18024,2000,Stone Temple Pilots,Sour Girl,256,Rock,2000-07-08,2000-07-29,week57,
18025,2000,Montgomery Gentry,Daddy Won't Sell The Farm,258,Country,2000-03-04,2000-03-25,week57,
18026,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,225,Country,2000-09-23,2000-11-11,week57,
18027,2000,Clark Family Experience,Meanwhile Back At The Ranch,176,Country,2000-11-18,2000-12-16,week57,
18028,2000,"Thomas, Carl",Summer Rain,297,Rock,2000-09-23,2000-10-14,week57,
18029,2000,"Yearwood, Trisha",Real Live Woman,235,Country,2000-04-01,2000-04-29,week57,
18030,2000,Trick Daddy,Shut Up,257,Rap,2000-05-20,2000-06-17,week57,
18031,2000,"Moore, Chante",Straight Up,220,Rock,2000-10-28,2000-12-02,week57,
18032,2000,Cam'ron,What Means The World To You,278,Rap,2000-10-14,2000-11-18,week57,
18033,2000,Juvenile,U Understand,231,Rap,2000-02-05,2000-02-12,week57,
18034,2000,"Hollister, Dave",Can't Stay,377,Rock,2000-03-25,2000-03-25,week57,
18035,2000,Tamia,Can't Go For That,218,Rock,2000-09-16,2000-09-30,week57,
18036,2000,LFO,West Side Story,207,Rock,2000-08-05,2000-08-12,week57,
18037,2000,"Paisley, Brad",Me Neither,199,Country,2000-05-13,2000-05-20,week57,
18038,2000,"Carter, Torrey",Take That,223,Rock,2000-06-24,2000-07-08,week57,
18039,2000,2Ge+her,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),195,R&B,2000-09-02,2000-09-09,week57,
18040,2000,Madison Avenue,Don't Call Me Baby,224,Electronica,2000-07-08,2000-09-16,week57,
18041,2000,Eve,Got It All,228,Rap,2000-07-15,2000-07-22,week57,
18042,2000,Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week57,
18043,2000,"Spencer, Tracie",Still In My Heart,251,Rock,2000-03-04,2000-03-11,week57,
18044,2000,Nu Flavor,3 Little Words,234,R&B,2000-06-03,2000-06-17,week57,
18045,2000,Tamar,If You Don't Wanna Love Me,242,Rock,2000-03-25,2000-04-15,week57,
18046,2000,"Levert, Gerald",Baby U Are,250,R&B,2000-08-19,2000-08-26,week57,
18047,2000,"Hart, Beth",L.A. Song,227,Country,1999-11-27,2000-01-15,week57,
18048,2000,"Diffie, Joe",The Quittin' Kind,203,Country,2000-01-01,2000-01-22,week57,
18049,2000,Funkmaster Flex,Do You,254,Rap,2000-11-11,2000-12-02,week57,
18050,2000,"Price, Kelly",Love Sets You Free,226,Rock,2000-05-13,2000-05-20,week57,
18051,2000,En Vogue,Riddle,310,Rock,2000-06-17,2000-06-17,week57,
18052,2000,"Herndon, Ty",No Mercy,283,Country,2000-03-18,2000-05-06,week57,
18053,2000,Anastacia,I'm Outta Love,241,Pop,2000-04-01,2000-04-01,week57,
18054,2000,Trina,Pull Over,178,Rap,2000-09-09,2000-09-16,week57,
18055,2000,Lil' Mo,Ta Da,257,Rap,2000-08-12,2000-09-16,week57,
18056,2000,A*Teens,Dancing Queen,224,Pop,2000-07-08,2000-07-29,week57,
18057,2000,"Sheist, Shade",Where I Wanna Be,256,Rap,2000-11-11,2000-11-18,week57,
18058,2000,De La Soul,All Good?,302,Rap,2000-12-23,2000-12-23,week57,
18059,2000,"Larrieux, Amel",Get Up,242,R&B,2000-03-04,2000-03-11,week57,
18060,2000,"Braxton, Toni",Spanish Guitar,264,Rock,2000-12-02,2000-12-02,week57,
18061,2000,Tuesday,I Know,246,Rock,2000-12-30,2000-12-30,week57,
18062,2000,LL Cool J,Imagine That,240,Rap,2000-08-12,2000-08-19,week57,
18063,2000,Master P,Souljas,213,Rap,2000-11-18,2000-11-18,week57,
18064,2000,Ghostface Killah,Cherchez LaGhost,184,R&B,2000-08-05,2000-08-05,week57,
18065,2000,"Smith, Will",Freakin' It,238,Rap,2000-02-12,2000-02-12,week57,
18066,2000,Zombie Nation,Kernkraft 400,210,Rock,2000-09-02,2000-09-02,week57,
18067,2000,"Eastsidaz, The",Got Beef,238,Rap,2000-07-01,2000-07-01,week57,
18068,2000,Fragma,Toca's Miracle,202,R&B,2000-10-28,2000-10-28,week57,
18069,2000,Destiny's Child,Independent Women Part I,218,Rock,2000-09-23,2000-11-18,week58,
18070,2000,Santana,"Maria, Maria",258,Rock,2000-02-12,2000-04-08,week58,
18071,2000,Savage Garden,I Knew I Loved You,247,Rock,1999-10-23,2000-01-29,week58,
18072,2000,Madonna,Music,225,Rock,2000-08-12,2000-09-16,week58,
18073,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),218,Rock,2000-08-05,2000-10-14,week58,
18074,2000,Janet,Doesn't Really Matter,257,Rock,2000-06-17,2000-08-26,week58,
18075,2000,Destiny's Child,Say My Name,271,Rock,1999-12-25,2000-03-18,week58,
18076,2000,"Iglesias, Enrique",Be With You,216,Latin,2000-04-01,2000-06-24,week58,
18077,2000,Sisqo,Incomplete,232,Rock,2000-06-24,2000-08-12,week58,
18078,2000,Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week58,31.0
18079,2000,N'Sync,It's Gonna Be Me,190,Rock,2000-05-06,2000-07-29,week58,
18080,2000,"Aguilera, Christina",What A Girl Wants,198,Rock,1999-11-27,2000-01-15,week58,
18081,2000,Vertical Horizon,Everything You Want,241,Rock,2000-01-22,2000-07-15,week58,
18082,2000,Creed,With Arms Wide Open,232,Rock,2000-05-13,2000-11-11,week58,
18083,2000,Aaliyah,Try Again,243,Rock,2000-03-18,2000-06-17,week58,
18084,2000,matchbox twenty,Bent,252,Rock,2000-04-29,2000-07-22,week58,
18085,2000,"Carey, Mariah",Thank God I Found You,254,Rock,1999-12-11,2000-02-19,week58,
18086,2000,"Hill, Faith",Breathe,244,Rap,1999-11-06,2000-04-22,week58,
18087,2000,Mya,Case Of The Ex (Whatcha Gonna Do),230,Rock,2000-08-19,2000-12-02,week58,
18088,2000,Dream,He Loves U Not,223,Rock,2000-09-30,2000-12-30,week58,
18089,2000,"Braxton, Toni",He Wasn't Man Enough,261,Rock,2000-03-18,2000-05-06,week58,
18090,2000,"Anthony, Marc",You Sang To Me,230,Latin,2000-02-26,2000-06-03,week58,
18091,2000,98¡,Give Me Just One Night (Una Noche),204,Rock,2000-08-19,2000-09-30,week58,
18092,2000,Destiny's Child,Jumpin' Jumpin',228,Rock,2000-05-13,2000-08-19,week58,
18093,2000,3 Doors Down,Kryptonite,233,Rock,2000-04-08,2000-11-11,week58,
18094,2000,Sisqo,Thong Song,245,Rock,2000-01-29,2000-05-20,week58,
18095,2000,"Aguilera, Christina",I Turn To You,240,Rock,2000-04-15,2000-07-01,week58,
18096,2000,"Houston, Whitney",My Love Is Your Love,256,Rock,1999-09-04,2000-01-08,week58,
18097,2000,Joe,I Wanna Know,297,Rock,2000-01-01,2000-07-01,week58,
18098,2000,"Jordan, Montell",Get It On.. Tonite,274,Rap,1999-10-23,2000-02-12,week58,
18099,2000,N'Sync,Bye Bye Bye,195,Rock,2000-01-29,2000-04-15,week58,
18100,2000,Eminem,The Real Slim Shady,282,Rap,2000-05-06,2000-06-24,week58,
18101,2000,Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week58,
18102,2000,"Mumba, Samantha",Gotta Tell You,199,Rock,2000-09-09,2000-12-09,week58,
18103,2000,Blaque,Bring It All To Me,226,Pop,1999-10-23,2000-01-22,week58,
18104,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,231,Rap,1999-11-27,2000-01-08,week58,
18105,2000,"Gray, Macy",I Try,232,Rock,2000-02-19,2000-05-20,week58,
18106,2000,N'Sync,This I Promise You,263,Rock,2000-09-30,2000-12-02,week58,
18107,2000,Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week58,
18108,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,234,Rock,2000-01-01,2000-03-18,week58,
18109,2000,Nine Days,Absolutely (Story Of A Girl),189,Rock,2000-05-06,2000-07-22,week58,
18110,2000,"Dion, Celine",That's The Way It Is,243,Rock,1999-11-13,2000-03-04,week58,
18111,2000,Blink-182,All The Small Things,172,Rock,1999-12-04,2000-02-19,week58,
18112,2000,Eiffel 65,Blue (Da Ba Dee),209,Electronica,1999-12-11,2000-01-29,week58,
18113,2000,"Badu, Erkyah",Bag Lady,303,Rock,2000-08-19,2000-10-07,week58,
18114,2000,Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week58,
18115,2000,Creed,Higher,316,Rock,1999-09-11,2000-07-22,week58,32.0
18116,2000,Nelly,(Hot S**t) Country Grammar,257,Rap,2000-04-29,2000-09-16,week58,
18117,2000,Next,Wifey,243,Rock,2000-05-27,2000-09-09,week58,
18118,2000,Kenny G,Auld Lang Syne (The Millenium Mix),470,Jazz,1999-12-25,2000-01-08,week58,
18119,2000,Sonique,It Feels So Good,228,Rock,2000-01-22,2000-04-22,week58,
18120,2000,"Spears, Britney",Oops!.. I Did It Again,210,Rock,2000-04-22,2000-06-10,week58,
18121,2000,"Backstreet Boys, The",Shape Of My Heart,229,Rock,2000-10-14,2000-12-02,week58,
18122,2000,Everclear,Wonderful,270,Rock,2000-07-08,2000-09-30,week58,
18123,2000,Ja Rule,Between Me And You,245,Rap,2000-09-16,2000-11-18,week58,
18124,2000,"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week58,
18125,2000,Smash Mouth,Then The Morning Comes,184,Rock,1999-10-30,2000-01-29,week58,
18126,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),230,Rap,2000-10-28,2000-12-30,week58,
18127,2000,Jagged Edge,Let's Get Married,263,Rock,2000-05-06,2000-07-29,week58,
18128,2000,Filter,Take A Picture,263,Rock,1999-11-27,2000-02-05,week58,
18129,2000,"Martin, Ricky",She Bangs,242,Latin,2000-10-07,2000-12-02,week58,
18130,2000,Mystikal,Shake Ya Ass,286,Rap,2000-08-12,2000-10-28,week58,
18131,2000,BBMak,Back Here,215,Rock,2000-04-29,2000-07-29,week58,
18132,2000,"Spears, Britney",From The Bottom Of My Broken Heart,270,Rock,2000-01-29,2000-02-26,week58,
18133,2000,Third Eye Blind,Never Let You Go,237,Rock,2000-01-22,2000-04-01,week58,
18134,2000,Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week58,
18135,2000,Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week58,
18136,2000,Barenaked Ladies,Pinch Me,226,Rock,2000-09-09,2000-11-25,week58,
18137,2000,Jagged Edge,He Can't Love U,210,Rock,1999-12-11,2000-01-08,week58,
18138,2000,504 Boyz,Wobble Wobble,215,Rap,2000-04-15,2000-05-06,week58,
18139,2000,Sting,Desert Rose,232,Rock,2000-05-13,2000-08-26,week58,
18140,2000,Jay-Z,Big Pimpin',235,Rap,2000-04-22,2000-07-08,week58,
18141,2000,Kid Rock,Only God Knows Why,327,Rock,2000-02-19,2000-04-15,week58,
18142,2000,Foo Fighters,Learn To Fly,235,Rock,1999-10-16,2000-01-22,week58,
18143,2000,"Dixie Chicks, The",Goodbye Earl,259,Country,2000-03-18,2000-05-06,week58,
18144,2000,Guy,Dancin',248,R&B,1999-12-18,2000-01-01,week58,
18145,2000,Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week58,
18146,2000,Westlife,Swear It Again,247,Rock,2000-04-01,2000-07-01,week58,
18147,2000,Train,Meet Virginia,235,Rock,1999-10-09,2000-01-22,week58,
18148,2000,"Thomas, Carl",I Wish,230,Rock,2000-03-25,2000-05-13,week58,
18149,2000,Hanson,This Time Around,254,Country,2000-04-22,2000-05-06,week58,
18150,2000,"Simpson, Jessica",I Think I'm In Love With You,212,Pop,2000-07-01,2000-08-12,week58,
18151,2000,Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week58,
18152,2000,Lil' Zane,Callin' Me,223,Rap,2000-07-29,2000-09-02,week58,
18153,2000,M2M,Don't Say You Love Me,221,Pop,1999-11-20,2000-01-08,week58,
18154,2000,SoulDecision,Faded,205,Rock,2000-07-08,2000-09-09,week58,
18155,2000,"Brock, Chad",Yes!,202,Country,2000-04-08,2000-07-01,week58,
18156,2000,"Martin, Ricky",Shake Your Bon-Bon,188,Latin,1999-11-20,2000-02-12,week58,
18157,2000,Vertical Horizon,You're A God,225,Rock,2000-08-26,2000-11-04,week58,
18158,2000,Avant,Separated,253,Rock,2000-04-29,2000-05-20,week58,
18159,2000,"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week58,
18160,2000,IMx,Stay The Night,217,Rap,1999-10-09,2000-01-08,week58,
18161,2000,Dr. Dre,The Next Episode,158,Rap,2000-05-27,2000-07-29,week58,
18162,2000,"Spears, Britney",Lucky,203,Rock,2000-08-12,2000-09-09,week58,
18163,2000,Savage Garden,Crash And Burn,281,Rock,2000-04-08,2000-05-27,week58,
18164,2000,Kandi,Don't Think I'm Not,230,Rock,2000-08-05,2000-10-07,week58,
18165,2000,Sammie,I Like It,249,Rock,2000-01-29,2000-04-15,week58,
18166,2000,Goo Goo Dolls,Broadway,234,Rock,2000-04-22,2000-07-01,week58,
18167,2000,"Moore, Mandy",I Wanna Be With You,252,Pop,2000-06-17,2000-08-12,week58,
18168,2000,Dr. Dre,Forgot About Dre,222,Rap,2000-01-22,2000-03-25,week58,
18169,2000,D'Angelo,Untitled (How Does It Feel),430,R&B,2000-01-22,2000-02-19,week58,
18170,2000,"Messina, Jo Dee",That's The Way,197,Country,2000-06-24,2000-08-26,week58,
18171,2000,Avant,My First Love,268,Rock,2000-11-04,2000-12-16,week58,
18172,2000,Son By Four,A Puro Dolor (Purest Of Pain),210,Latin,2000-04-08,2000-08-19,week58,
18173,2000,Da Brat,What'Chu Like,237,Rap,2000-06-03,2000-08-12,week58,
18174,2000,DMX,Party Up (Up In Here),225,Rap,2000-02-26,2000-04-22,week58,
18175,2000,"Dixie Chicks, The",Cowboy Take Me Away,291,Country,1999-11-27,2000-01-29,week58,
18176,2000,"McGraw, Tim",My Next Thirty Years,217,Country,2000-10-21,2000-12-16,week58,
18177,2000,"Tritt, Travis",Best Of Intentions,255,Country,2000-08-19,2000-12-02,week58,
18178,2000,Alice Deejay,Better Off Alone,410,Electronica,2000-04-08,2000-06-03,week58,
18179,2000,Hoku,Another Dumb Blonde,227,Pop,2000-02-19,2000-04-08,week58,
18180,2000,"Houston, Whitney",I Learned From The Best,258,Rock,2000-02-19,2000-03-25,week58,
18181,2000,Counting Crows,Hanginaround,247,Rock,1999-11-06,2000-01-29,week58,
18182,2000,Mary Mary,Shackles (Praise You),192,Rock,2000-03-25,2000-05-13,week58,
18183,2000,"Carey, Mariah",Crybaby,319,Rock,2000-06-24,2000-06-24,week58,
18184,2000,"McGraw, Tim",My Best Friend,273,Country,1999-11-27,2000-01-29,week58,
18185,2000,Sugar Ray,Falls Apart,255,Rock,2000-01-15,2000-02-19,week58,
18186,2000,Madonna,American Pie,270,Rock,2000-02-19,2000-03-04,week58,
18187,2000,"Jones, Donell",Where I Wanna Be,382,Rock,2000-04-22,2000-07-08,week58,
18188,2000,"Paisley, Brad",We Danced,225,Country,2000-10-14,2000-12-16,week58,
18189,2000,Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week58,
18190,2000,"Backstreet Boys, The",The One,226,Rock,2000-05-27,2000-07-01,week58,
18191,2000,"Keith, Toby",How Do You Like Me Now?!,209,Country,2000-01-29,2000-04-08,week58,
18192,2000,"Strait, George",The Best Day,204,Country,2000-01-29,2000-04-22,week58,
18193,2000,"Dixie Chicks, The",Without You,212,Country,2000-10-07,2000-12-23,week58,
18194,2000,Musiq,Just Friends (Sunny),242,Rap,2000-10-14,2000-12-30,week58,
18195,2000,"McEntire, Reba",What Do You Say,206,Country,1999-10-30,2000-01-29,week58,
18196,2000,"Braxton, Toni",Just Be A Man About It,250,Rock,2000-07-29,2000-09-02,week58,
18197,2000,"Iglesias, Enrique",Rhythm Divine,455,Latin,1999-12-04,2000-01-22,week58,
18198,2000,"Fabian, Lara",I Will Love Again,223,Pop,2000-06-10,2000-08-12,week58,
18199,2000,Bon Jovi,It's My Life,224,Rock,2000-08-12,2000-09-30,week58,
18200,2000,"Evans, Sara",Born To Fly,336,Country,2000-10-21,2000-12-30,week58,
18201,2000,"Chesney, Kenny",I Lost It,234,Country,2000-10-21,2000-12-23,week58,
18202,2000,J-Shin,One Night Stand,274,R&B,1999-12-25,2000-02-26,week58,
18203,2000,Eve,Love Is Blind,231,Rap,2000-01-08,2000-02-19,week58,
18204,2000,Aaliyah,I Don't Wanna,255,Rock,2000-01-29,2000-03-04,week58,
18205,2000,"Montgomery, John Michael",The Little Girl,232,Country,2000-09-09,2000-10-28,week58,
18206,2000,"Carter, Aaron",Aaron's Party (Come Get It),203,R&B,2000-08-26,2000-09-16,week58,
18207,2000,"Vassar, Phil",Just Another Day In Paradise,234,Country,2000-09-30,2000-12-02,week58,
18208,2000,Ice Cube,You Can Do It,260,Rap,1999-12-04,2000-01-15,week58,
18209,2000,"Wills, Mark",Back At One,240,Country,2000-01-15,2000-02-26,week58,
18210,2000,Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week58,
18211,2000,"Jackson, Alan",It Must Be Love,173,Country,2000-06-24,2000-09-02,week58,
18212,2000,"Griggs, Andy",She's More,199,Country,2000-03-11,2000-06-10,week58,
18213,2000,No Doubt,Simple Kind Of Life,251,Rock,2000-07-01,2000-07-22,week58,
18214,2000,"Jean, Wyclef",911,240,Rap,2000-10-07,2000-11-25,week58,
18215,2000,Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week58,
18216,2000,Vitamin C,Graduation (Friends Forever),263,Rock,2000-04-15,2000-06-10,week58,
18217,2000,"Gilman, Billy",One Voice,247,Country,2000-06-17,2000-09-02,week58,
18218,2000,Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week58,
18219,2000,"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week58,
18220,2000,"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week58,
18221,2000,"Strait, George",Go On,228,Country,2000-08-26,2000-10-28,week58,
18222,2000,Sisqo,Got To Get It,232,Rock,1999-11-20,2000-01-22,week58,
18223,2000,Baha Men,Who Let The Dogs Out,197,R&B,2000-07-22,2000-10-21,week58,
18224,2000,"Walker, Clay",The Chain Of Love,303,Country,2000-04-15,2000-06-10,week58,
18225,2000,"McBride, Martina",Love's The Only House,313,Country,2000-02-05,2000-04-15,week58,
18226,2000,Amber,Sexual (Li Da Di),278,Rock,1999-07-17,2000-02-12,week58,
18227,2000,"Tippin, Aaron",Kiss This,173,Country,2000-08-26,2000-10-21,week58,
18228,2000,SheDaisy,I Will.. But,220,Country,2000-07-15,2000-09-16,week58,
18229,2000,"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week58,
18230,2000,Black Rob,Whoa!,244,Rap,2000-03-04,2000-04-15,week58,
18231,2000,"Jackson, Alan",Pop A Top,184,Country,1999-11-13,2000-01-22,week58,
18232,2000,"Black, Clint",Been There,328,Country,2000-02-19,2000-04-15,week58,
