,year,artist.inverted,track,time,genre,date.entered,date.peaked,Week,Ranking
4760,2000,Janet,Doesn't Really Matter,257,Rock,2000-06-17,2000-08-26,week16,3.0
4761,2000,Destiny's Child,Say My Name,271,Rock,1999-12-25,2000-03-18,week16,2.0
4762,2000,"Iglesias, Enrique",Be With You,216,Latin,2000-04-01,2000-06-24,week16,3.0
4763,2000,Sisqo,Incomplete,232,Rock,2000-06-24,2000-08-12,week16,8.0
4764,2000,Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week16,35.0
4765,2000,N'Sync,It's Gonna Be Me,190,Rock,2000-05-06,2000-07-29,week16,4.0
4766,2000,"Aguilera, Christina",What A Girl Wants,198,Rock,1999-11-27,2000-01-15,week16,11.0
4767,2000,Vertical Horizon,Everything You Want,241,Rock,2000-01-22,2000-07-15,week16,8.0
4768,2000,Creed,With Arms Wide Open,232,Rock,2000-05-13,2000-11-11,week16,62.0
4769,2000,Aaliyah,Try Again,243,Rock,2000-03-18,2000-06-17,week16,2.0
4770,2000,matchbox twenty,Bent,252,Rock,2000-04-29,2000-07-22,week16,2.0
4771,2000,"Carey, Mariah",Thank God I Found You,254,Rock,1999-12-11,2000-02-19,week16,28.0
4772,2000,"Hill, Faith",Breathe,244,Rap,1999-11-06,2000-04-22,week16,21.0
4773,2000,Mya,Case Of The Ex (Whatcha Gonna Do),230,Rock,2000-08-19,2000-12-02,week16,2.0
4774,2000,Dream,He Loves U Not,223,Rock,2000-09-30,2000-12-30,week16,3.0
4775,2000,"Braxton, Toni",He Wasn't Man Enough,261,Rock,2000-03-18,2000-05-06,week16,15.0
4776,2000,"Anthony, Marc",You Sang To Me,230,Latin,2000-02-26,2000-06-03,week16,2.0
4777,2000,98¡,Give Me Just One Night (Una Noche),204,Rock,2000-08-19,2000-09-30,week16,67.0
4778,2000,Destiny's Child,Jumpin' Jumpin',228,Rock,2000-05-13,2000-08-19,week16,4.0
4779,2000,3 Doors Down,Kryptonite,233,Rock,2000-04-08,2000-11-11,week16,28.0
4780,2000,Sisqo,Thong Song,245,Rock,2000-01-29,2000-05-20,week16,4.0
4781,2000,"Aguilera, Christina",I Turn To You,240,Rock,2000-04-15,2000-07-01,week16,17.0
4782,2000,"Houston, Whitney",My Love Is Your Love,256,Rock,1999-09-04,2000-01-08,week16,5.0
4783,2000,Joe,I Wanna Know,297,Rock,2000-01-01,2000-07-01,week16,15.0
4784,2000,"Jordan, Montell",Get It On.. Tonite,274,Rap,1999-10-23,2000-02-12,week16,5.0
4785,2000,N'Sync,Bye Bye Bye,195,Rock,2000-01-29,2000-04-15,week16,7.0
4786,2000,Eminem,The Real Slim Shady,282,Rap,2000-05-06,2000-06-24,week16,68.0
4787,2000,Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week16,4.0
4788,2000,"Mumba, Samantha",Gotta Tell You,199,Rock,2000-09-09,2000-12-09,week16,7.0
4789,2000,Blaque,Bring It All To Me,226,Pop,1999-10-23,2000-01-22,week16,6.0
4790,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,231,Rap,1999-11-27,2000-01-08,week16,12.0
4791,2000,"Gray, Macy",I Try,232,Rock,2000-02-19,2000-05-20,week16,9.0
4792,2000,N'Sync,This I Promise You,263,Rock,2000-09-30,2000-12-02,week16,9.0
4793,2000,Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week16,15.0
4794,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,234,Rock,2000-01-01,2000-03-18,week16,9.0
4795,2000,Nine Days,Absolutely (Story Of A Girl),189,Rock,2000-05-06,2000-07-22,week16,7.0
4796,2000,"Dion, Celine",That's The Way It Is,243,Rock,1999-11-13,2000-03-04,week16,11.0
4797,2000,Blink-182,All The Small Things,172,Rock,1999-12-04,2000-02-19,week16,11.0
4798,2000,Eiffel 65,Blue (Da Ba Dee),209,Electronica,1999-12-11,2000-01-29,week16,42.0
4799,2000,"Badu, Erkyah",Bag Lady,303,Rock,2000-08-19,2000-10-07,week16,29.0
4800,2000,Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week16,14.0
4801,2000,Creed,Higher,316,Rock,1999-09-11,2000-07-22,week16,61.0
4802,2000,Nelly,(Hot S**t) Country Grammar,257,Rap,2000-04-29,2000-09-16,week16,17.0
4803,2000,Next,Wifey,243,Rock,2000-05-27,2000-09-09,week16,7.0
4805,2000,Sonique,It Feels So Good,228,Rock,2000-01-22,2000-04-22,week16,10.0
4806,2000,"Spears, Britney",Oops!.. I Did It Again,210,Rock,2000-04-22,2000-06-10,week16,49.0
4807,2000,"Backstreet Boys, The",Shape Of My Heart,229,Rock,2000-10-14,2000-12-02,week16,31.0
4808,2000,Everclear,Wonderful,270,Rock,2000-07-08,2000-09-30,week16,11.0
4809,2000,Ja Rule,Between Me And You,245,Rap,2000-09-16,2000-11-18,week16,21.0
4810,2000,"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week16,12.0
4811,2000,Smash Mouth,Then The Morning Comes,184,Rock,1999-10-30,2000-01-29,week16,17.0
4812,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),230,Rap,2000-10-28,2000-12-30,week16,19.0
4813,2000,Jagged Edge,Let's Get Married,263,Rock,2000-05-06,2000-07-29,week16,17.0
4814,2000,Filter,Take A Picture,263,Rock,1999-11-27,2000-02-05,week16,22.0
4815,2000,"Martin, Ricky",She Bangs,242,Latin,2000-10-07,2000-12-02,week16,73.0
4816,2000,Mystikal,Shake Ya Ass,286,Rap,2000-08-12,2000-10-28,week16,19.0
4817,2000,BBMak,Back Here,215,Rock,2000-04-29,2000-07-29,week16,15.0
4818,2000,"Spears, Britney",From The Bottom Of My Broken Heart,270,Rock,2000-01-29,2000-02-26,week16,81.0
4819,2000,Third Eye Blind,Never Let You Go,237,Rock,2000-01-22,2000-04-01,week16,21.0
4820,2000,Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week16,14.0
4821,2000,Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week16,75.0
4822,2000,Barenaked Ladies,Pinch Me,226,Rock,2000-09-09,2000-11-25,week16,20.0
4823,2000,Jagged Edge,He Can't Love U,210,Rock,1999-12-11,2000-01-08,week16,51.0
4824,2000,504 Boyz,Wobble Wobble,215,Rap,2000-04-15,2000-05-06,week16,85.0
4825,2000,Sting,Desert Rose,232,Rock,2000-05-13,2000-08-26,week16,17.0
4826,2000,Jay-Z,Big Pimpin',235,Rap,2000-04-22,2000-07-08,week16,29.0
4827,2000,Kid Rock,Only God Knows Why,327,Rock,2000-02-19,2000-04-15,week16,44.0
4828,2000,Foo Fighters,Learn To Fly,235,Rock,1999-10-16,2000-01-22,week16,20.0
4831,2000,Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week16,69.0
4832,2000,Westlife,Swear It Again,247,Rock,2000-04-01,2000-07-01,week16,25.0
4833,2000,Train,Meet Virginia,235,Rock,1999-10-09,2000-01-22,week16,20.0
4834,2000,"Thomas, Carl",I Wish,230,Rock,2000-03-25,2000-05-13,week16,28.0
4836,2000,"Simpson, Jessica",I Think I'm In Love With You,212,Pop,2000-07-01,2000-08-12,week16,96.0
4837,2000,Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week16,27.0
4840,2000,SoulDecision,Faded,205,Rock,2000-07-08,2000-09-09,week16,31.0
4841,2000,"Brock, Chad",Yes!,202,Country,2000-04-08,2000-07-01,week16,39.0
4842,2000,"Martin, Ricky",Shake Your Bon-Bon,188,Latin,1999-11-20,2000-02-12,week16,70.0
4843,2000,Vertical Horizon,You're A God,225,Rock,2000-08-26,2000-11-04,week16,37.0
4844,2000,Avant,Separated,253,Rock,2000-04-29,2000-05-20,week16,31.0
4845,2000,"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week16,25.0
4846,2000,IMx,Stay The Night,217,Rap,1999-10-09,2000-01-08,week16,62.0
4847,2000,Dr. Dre,The Next Episode,158,Rap,2000-05-27,2000-07-29,week16,46.0
4849,2000,Savage Garden,Crash And Burn,281,Rock,2000-04-08,2000-05-27,week16,49.0
4850,2000,Kandi,Don't Think I'm Not,230,Rock,2000-08-05,2000-10-07,week16,31.0
4851,2000,Sammie,I Like It,249,Rock,2000-01-29,2000-04-15,week16,61.0
4852,2000,Goo Goo Dolls,Broadway,234,Rock,2000-04-22,2000-07-01,week16,62.0
4853,2000,"Moore, Mandy",I Wanna Be With You,252,Pop,2000-06-17,2000-08-12,week16,94.0
4854,2000,Dr. Dre,Forgot About Dre,222,Rap,2000-01-22,2000-03-25,week16,47.0
4855,2000,D'Angelo,Untitled (How Does It Feel),430,R&B,2000-01-22,2000-02-19,week16,79.0
4856,2000,"Messina, Jo Dee",That's The Way,197,Country,2000-06-24,2000-08-26,week16,35.0
4857,2000,Avant,My First Love,268,Rock,2000-11-04,2000-12-16,week16,57.0
4858,2000,Son By Four,A Puro Dolor (Purest Of Pain),210,Latin,2000-04-08,2000-08-19,week16,32.0
4859,2000,Da Brat,What'Chu Like,237,Rap,2000-06-03,2000-08-12,week16,58.0
4860,2000,DMX,Party Up (Up In Here),225,Rap,2000-02-26,2000-04-22,week16,33.0
4861,2000,"Dixie Chicks, The",Cowboy Take Me Away,291,Country,1999-11-27,2000-01-29,week16,47.0
4862,2000,"McGraw, Tim",My Next Thirty Years,217,Country,2000-10-21,2000-12-16,week16,40.0
4863,2000,"Tritt, Travis",Best Of Intentions,255,Country,2000-08-19,2000-12-02,week16,27.0
4864,2000,Alice Deejay,Better Off Alone,410,Electronica,2000-04-08,2000-06-03,week16,63.0
4867,2000,Counting Crows,Hanginaround,247,Rock,1999-11-06,2000-01-29,week16,48.0
4868,2000,Mary Mary,Shackles (Praise You),192,Rock,2000-03-25,2000-05-13,week16,70.0
4870,2000,"McGraw, Tim",My Best Friend,273,Country,1999-11-27,2000-01-29,week16,38.0
4871,2000,Sugar Ray,Falls Apart,255,Rock,2000-01-15,2000-02-19,week16,80.0
4873,2000,"Jones, Donell",Where I Wanna Be,382,Rock,2000-04-22,2000-07-08,week16,40.0
4874,2000,"Paisley, Brad",We Danced,225,Country,2000-10-14,2000-12-16,week16,64.0
4875,2000,Lonestar,What About Now,210,Country,2000-06-10,2000-08-19,week16,43.0
4877,2000,"Keith, Toby",How Do You Like Me Now?!,209,Country,2000-01-29,2000-04-08,week16,43.0
4878,2000,"Strait, George",The Best Day,204,Country,2000-01-29,2000-04-22,week16,39.0
4879,2000,"Dixie Chicks, The",Without You,212,Country,2000-10-07,2000-12-23,week16,35.0
4880,2000,Musiq,Just Friends (Sunny),242,Rap,2000-10-14,2000-12-30,week16,41.0
4881,2000,"McEntire, Reba",What Do You Say,206,Country,1999-10-30,2000-01-29,week16,41.0
4882,2000,"Braxton, Toni",Just Be A Man About It,250,Rock,2000-07-29,2000-09-02,week16,72.0
4883,2000,"Iglesias, Enrique",Rhythm Divine,455,Latin,1999-12-04,2000-01-22,week16,88.0
4884,2000,"Fabian, Lara",I Will Love Again,223,Pop,2000-06-10,2000-08-12,week16,89.0
4885,2000,Bon Jovi,It's My Life,224,Rock,2000-08-12,2000-09-30,week16,58.0
4886,2000,"Evans, Sara",Born To Fly,336,Country,2000-10-21,2000-12-30,week16,53.0
4887,2000,"Chesney, Kenny",I Lost It,234,Country,2000-10-21,2000-12-23,week16,70.0
4888,2000,J-Shin,One Night Stand,274,R&B,1999-12-25,2000-02-26,week16,88.0
4889,2000,Eve,Love Is Blind,231,Rap,2000-01-08,2000-02-19,week16,99.0
4890,2000,Aaliyah,I Don't Wanna,255,Rock,2000-01-29,2000-03-04,week16,63.0
4891,2000,"Montgomery, John Michael",The Little Girl,232,Country,2000-09-09,2000-10-28,week16,63.0
4893,2000,"Vassar, Phil",Just Another Day In Paradise,234,Country,2000-09-30,2000-12-02,week16,58.0
4895,2000,"Wills, Mark",Back At One,240,Country,2000-01-15,2000-02-26,week16,90.0
4896,2000,Lucy Pearl,Dance Tonight,225,R&B,2000-05-20,2000-07-29,week16,84.0
4897,2000,"Jackson, Alan",It Must Be Love,173,Country,2000-06-24,2000-09-02,week16,64.0
4898,2000,"Griggs, Andy",She's More,199,Country,2000-03-11,2000-06-10,week16,50.0
4900,2000,"Jean, Wyclef",911,240,Rap,2000-10-07,2000-11-25,week16,68.0
4901,2000,Rascal Flatts,Prayin' For Daylight,216,Country,2000-05-06,2000-08-12,week16,38.0
4903,2000,"Gilman, Billy",One Voice,247,Country,2000-06-17,2000-09-02,week16,77.0
4904,2000,Lonestar,Smile,213,Country,1999-12-18,2000-02-12,week16,58.0
4905,2000,"Rogers, Kenny",Buy Me A Rose,226,Country,2000-03-11,2000-05-06,week16,82.0
4906,2000,"Lawrence, Tracy",Lessons Learned,175,Country,2000-01-29,2000-04-08,week16,93.0
4907,2000,"Strait, George",Go On,228,Country,2000-08-26,2000-10-28,week16,71.0
4908,2000,Sisqo,Got To Get It,232,Rock,1999-11-20,2000-01-22,week16,64.0
4909,2000,Baha Men,Who Let The Dogs Out,197,R&B,2000-07-22,2000-10-21,week16,41.0
4910,2000,"Walker, Clay",The Chain Of Love,303,Country,2000-04-15,2000-06-10,week16,81.0
4911,2000,"McBride, Martina",Love's The Only House,313,Country,2000-02-05,2000-04-15,week16,75.0
4912,2000,Amber,Sexual (Li Da Di),278,Rock,1999-07-17,2000-02-12,week16,98.0
4913,2000,"Tippin, Aaron",Kiss This,173,Country,2000-08-26,2000-10-21,week16,94.0
4914,2000,SheDaisy,I Will.. But,220,Country,2000-07-15,2000-09-16,week16,80.0
4915,2000,"Raye, Collin",Couldn't Last A Moment,220,Country,2000-03-18,2000-06-24,week16,45.0
4916,2000,Black Rob,Whoa!,244,Rap,2000-03-04,2000-04-15,week16,93.0
4917,2000,"Jackson, Alan",Pop A Top,184,Country,1999-11-13,2000-01-22,week16,100.0
4918,2000,"Black, Clint",Been There,328,Country,2000-02-19,2000-04-15,week16,84.0
4919,2000,Common,The Light,235,Rap,2000-08-05,2000-09-09,week16,89.0
4920,2000,"Vassar, Phil",Carlene,247,Country,2000-03-04,2000-04-22,week16,84.0
4924,2000,Ideal,Whatever,228,R&B,2000-06-10,2000-08-19,week16,81.0
4925,2000,"Thomas, Carl",Emotional,271,Rock,2000-11-25,2000-12-30,week16,76.0
4927,2000,"Davidson, Clay",Unconditional,236,Country,2000-03-25,2000-06-17,week16,51.0
4928,2000,DMX,What You Want,245,Rap,2000-07-01,2000-09-23,week16,65.0
4931,2000,Mya,The Best Of Me,252,Rock,2000-04-15,2000-05-20,week16,94.0
4932,2000,"Heatherly, Eric",Flowers On The Wall,196,Country,2000-04-29,2000-08-12,week16,50.0
4934,2000,"McEntire, Reba",I'll Be,263,Country,2000-05-13,2000-07-29,week16,84.0
4935,2000,"Lopez, Jennifer",Feelin' Good,268,Latin,2000-02-19,2000-04-08,week16,73.0
4936,2000,"Urban, Keith",Your Everything,250,Country,2000-07-15,2000-09-16,week16,100.0
4938,2000,"Gill, Vince",Feels Like Love,253,Country,2000-09-02,2000-11-18,week16,76.0
4939,2000,"Houston, Whitney",Could I Have This Kiss Forever,234,Rock,2000-06-17,2000-08-05,week16,95.0
4941,2000,"Williams, Robbie",Angels,236,Rock,1999-11-20,2000-01-22,week16,93.0
4948,2000,3 Doors Down,Loser,264,Rock,2000-10-21,2000-12-02,week16,76.0
4949,2000,Brooks & Dunn,You'll Always Be Loved By Me,178,Country,2000-06-10,2000-09-09,week16,71.0
4950,2000,"Chesney, Kenny",What I Need To Do,245,Country,2000-04-01,2000-06-10,week16,93.0
4951,2000,"Stone, Angie",No More Rain (In This Cloud),282,R&B,1999-12-25,2000-01-22,week16,98.0
4952,2000,Da Brat,That's What I'm Looking For,224,Rap,2000-02-26,2000-04-15,week16,94.0
4954,2000,Papa Roach,Last Resort,199,Rock,2000-07-29,2000-12-02,week16,66.0
4955,2000,"Adams, Yolanda",Open My Heart,330,Gospel,2000-08-26,2000-10-21,week16,63.0
4960,2000,"Henley, Don",Taking You Home,248,Rock,2000-06-24,2000-08-05,week16,87.0
4962,2000,Nas,You Owe Me,231,R&B,2000-03-25,2000-04-15,week16,96.0
4963,2000,Sister Hazel,Change Your Mind,242,Rock,2000-07-15,2000-08-05,week16,95.0
4972,2000,M2M,Mirror Mirror,199,Pop,2000-04-01,2000-05-27,week16,87.0
4974,2000,Joe,Treat Her Like A Lady,252,Rock,2000-08-05,2000-08-19,week16,99.0
4976,2000,"Price, Kelly",You Should've Told Me,192,Rock,2000-09-23,2000-12-02,week16,90.0
4979,2000,Limp Bizkit,Rollin',244,Rock,2000-11-11,2000-12-09,week16,96.0
4989,2000,Red Hot Chili Peppers,Californication,321,Rock,2000-07-29,2000-10-14,week16,71.0
4993,2000,"Anthony, Marc",My Baby You,239,Latin,2000-09-16,2000-10-07,week16,93.0
4999,2000,"Rimes, LeAnn",Can't Fight The Moonlight,213,Country,2000-09-09,2000-09-16,week16,85.0
5018,2000,Metallica,I Disappear,266,Rock,2000-05-13,2000-06-17,week16,94.0
5043,2000,Madison Avenue,Don't Call Me Baby,224,Electronica,2000-07-08,2000-09-16,week16,98.0
5045,2000,Limp Bizkit,Re-Arranged,248,Rock,1999-12-04,2000-02-05,week16,90.0
5072,2000,Destiny's Child,Independent Women Part I,218,Rock,2000-09-23,2000-11-18,week17,1.0
5073,2000,Santana,"Maria, Maria",258,Rock,2000-02-12,2000-04-08,week17,1.0
5074,2000,Savage Garden,I Knew I Loved You,247,Rock,1999-10-23,2000-01-29,week17,1.0
5075,2000,Madonna,Music,225,Rock,2000-08-12,2000-09-16,week17,11.0
5076,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),218,Rock,2000-08-05,2000-10-14,week17,12.0
5077,2000,Janet,Doesn't Really Matter,257,Rock,2000-06-17,2000-08-26,week17,3.0
5078,2000,Destiny's Child,Say My Name,271,Rock,1999-12-25,2000-03-18,week17,2.0
5079,2000,"Iglesias, Enrique",Be With You,216,Latin,2000-04-01,2000-06-24,week17,11.0
5080,2000,Sisqo,Incomplete,232,Rock,2000-06-24,2000-08-12,week17,10.0
5081,2000,Lonestar,Amazed,265,Country,1999-06-05,2000-03-04,week17,35.0
5082,2000,N'Sync,It's Gonna Be Me,190,Rock,2000-05-06,2000-07-29,week17,6.0
5083,2000,"Aguilera, Christina",What A Girl Wants,198,Rock,1999-11-27,2000-01-15,week17,13.0
5084,2000,Vertical Horizon,Everything You Want,241,Rock,2000-01-22,2000-07-15,week17,8.0
5085,2000,Creed,With Arms Wide Open,232,Rock,2000-05-13,2000-11-11,week17,45.0
5086,2000,Aaliyah,Try Again,243,Rock,2000-03-18,2000-06-17,week17,2.0
5087,2000,matchbox twenty,Bent,252,Rock,2000-04-29,2000-07-22,week17,2.0
5088,2000,"Carey, Mariah",Thank God I Found You,254,Rock,1999-12-11,2000-02-19,week17,43.0
5089,2000,"Hill, Faith",Breathe,244,Rap,1999-11-06,2000-04-22,week17,5.0
5090,2000,Mya,Case Of The Ex (Whatcha Gonna Do),230,Rock,2000-08-19,2000-12-02,week17,2.0
5091,2000,Dream,He Loves U Not,223,Rock,2000-09-30,2000-12-30,week17,3.0
5092,2000,"Braxton, Toni",He Wasn't Man Enough,261,Rock,2000-03-18,2000-05-06,week17,14.0
5093,2000,"Anthony, Marc",You Sang To Me,230,Latin,2000-02-26,2000-06-03,week17,5.0
5094,2000,98¡,Give Me Just One Night (Una Noche),204,Rock,2000-08-19,2000-09-30,week17,66.0
5095,2000,Destiny's Child,Jumpin' Jumpin',228,Rock,2000-05-13,2000-08-19,week17,3.0
5096,2000,3 Doors Down,Kryptonite,233,Rock,2000-04-08,2000-11-11,week17,22.0
5097,2000,Sisqo,Thong Song,245,Rock,2000-01-29,2000-05-20,week17,3.0
5098,2000,"Aguilera, Christina",I Turn To You,240,Rock,2000-04-15,2000-07-01,week17,25.0
5099,2000,"Houston, Whitney",My Love Is Your Love,256,Rock,1999-09-04,2000-01-08,week17,5.0
5100,2000,Joe,I Wanna Know,297,Rock,2000-01-01,2000-07-01,week17,14.0
5101,2000,"Jordan, Montell",Get It On.. Tonite,274,Rap,1999-10-23,2000-02-12,week17,4.0
5102,2000,N'Sync,Bye Bye Bye,195,Rock,2000-01-29,2000-04-15,week17,9.0
5103,2000,Eminem,The Real Slim Shady,282,Rap,2000-05-06,2000-06-24,week17,83.0
5104,2000,Pink,Most Girls,246,Rock,2000-08-12,2000-11-25,week17,6.0
5105,2000,"Mumba, Samantha",Gotta Tell You,199,Rock,2000-09-09,2000-12-09,week17,13.0
5106,2000,Blaque,Bring It All To Me,226,Pop,1999-10-23,2000-01-22,week17,8.0
5107,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,231,Rap,1999-11-27,2000-01-08,week17,15.0
5108,2000,"Gray, Macy",I Try,232,Rock,2000-02-19,2000-05-20,week17,10.0
5109,2000,N'Sync,This I Promise You,263,Rock,2000-09-30,2000-12-02,week17,11.0
5110,2000,Ruff Endz,No More,236,Rock,2000-07-01,2000-09-02,week17,19.0
5111,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,234,Rock,2000-01-01,2000-03-18,week17,13.0
5112,2000,Nine Days,Absolutely (Story Of A Girl),189,Rock,2000-05-06,2000-07-22,week17,8.0
5113,2000,"Dion, Celine",That's The Way It Is,243,Rock,1999-11-13,2000-03-04,week17,6.0
5114,2000,Blink-182,All The Small Things,172,Rock,1999-12-04,2000-02-19,week17,14.0
5115,2000,Eiffel 65,Blue (Da Ba Dee),209,Electronica,1999-12-11,2000-01-29,week17,56.0
5116,2000,"Badu, Erkyah",Bag Lady,303,Rock,2000-08-19,2000-10-07,week17,26.0
5117,2000,Pink,There U Go,203,Rock,2000-03-04,2000-04-08,week17,12.0
5118,2000,Creed,Higher,316,Rock,1999-09-11,2000-07-22,week17,61.0
5119,2000,Nelly,(Hot S**t) Country Grammar,257,Rap,2000-04-29,2000-09-16,week17,15.0
5120,2000,Next,Wifey,243,Rock,2000-05-27,2000-09-09,week17,10.0
5122,2000,Sonique,It Feels So Good,228,Rock,2000-01-22,2000-04-22,week17,11.0
5123,2000,"Spears, Britney",Oops!.. I Did It Again,210,Rock,2000-04-22,2000-06-10,week17,77.0
5124,2000,"Backstreet Boys, The",Shape Of My Heart,229,Rock,2000-10-14,2000-12-02,week17,52.0
5125,2000,Everclear,Wonderful,270,Rock,2000-07-08,2000-09-30,week17,18.0
5126,2000,Ja Rule,Between Me And You,245,Rap,2000-09-16,2000-11-18,week17,30.0
5127,2000,"Rimes, LeAnn",I Need You,222,Country,2000-05-27,2000-08-12,week17,13.0
5128,2000,Smash Mouth,Then The Morning Comes,184,Rock,1999-10-30,2000-01-29,week17,20.0
5129,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),230,Rap,2000-10-28,2000-12-30,week17,24.0
5130,2000,Jagged Edge,Let's Get Married,263,Rock,2000-05-06,2000-07-29,week17,20.0
5131,2000,Filter,Take A Picture,263,Rock,1999-11-27,2000-02-05,week17,23.0
5132,2000,"Martin, Ricky",She Bangs,242,Latin,2000-10-07,2000-12-02,week17,92.0
5133,2000,Mystikal,Shake Ya Ass,286,Rap,2000-08-12,2000-10-28,week17,24.0
5134,2000,BBMak,Back Here,215,Rock,2000-04-29,2000-07-29,week17,16.0
5135,2000,"Spears, Britney",From The Bottom Of My Broken Heart,270,Rock,2000-01-29,2000-02-26,week17,97.0
5136,2000,Third Eye Blind,Never Let You Go,237,Rock,2000-01-22,2000-04-01,week17,22.0
5137,2000,Red Hot Chili Peppers,Otherside,253,Rock,2000-02-12,2000-05-27,week17,15.0
5138,2000,Profyle,Liar,237,R&B,2000-09-16,2000-10-28,week17,86.0
5139,2000,Barenaked Ladies,Pinch Me,226,Rock,2000-09-09,2000-11-25,week17,22.0
5140,2000,Jagged Edge,He Can't Love U,210,Rock,1999-12-11,2000-01-08,week17,53.0
5141,2000,504 Boyz,Wobble Wobble,215,Rap,2000-04-15,2000-05-06,week17,92.0
5142,2000,Sting,Desert Rose,232,Rock,2000-05-13,2000-08-26,week17,19.0
5143,2000,Jay-Z,Big Pimpin',235,Rap,2000-04-22,2000-07-08,week17,35.0
5144,2000,Kid Rock,Only God Knows Why,327,Rock,2000-02-19,2000-04-15,week17,52.0
5145,2000,Foo Fighters,Learn To Fly,235,Rock,1999-10-16,2000-01-22,week17,26.0
5148,2000,Lil Bow Wow,Bounce With Me,202,Rap,2000-08-19,2000-09-16,week17,80.0
5149,2000,Westlife,Swear It Again,247,Rock,2000-04-01,2000-07-01,week17,30.0
5150,2000,Train,Meet Virginia,235,Rock,1999-10-09,2000-01-22,week17,21.0
5151,2000,"Thomas, Carl",I Wish,230,Rock,2000-03-25,2000-05-13,week17,42.0
5154,2000,Ludacris,What's Your Fantasy,256,Rap,2000-09-30,2000-12-16,week17,25.0
5157,2000,SoulDecision,Faded,205,Rock,2000-07-08,2000-09-09,week17,30.0
5158,2000,"Brock, Chad",Yes!,202,Country,2000-04-08,2000-07-01,week17,45.0
5159,2000,"Martin, Ricky",Shake Your Bon-Bon,188,Latin,1999-11-20,2000-02-12,week17,87.0
5160,2000,Vertical Horizon,You're A God,225,Rock,2000-08-26,2000-11-04,week17,37.0
5161,2000,Avant,Separated,253,Rock,2000-04-29,2000-05-20,week17,31.0
5162,2000,"Rimes, LeAnn",Big Deal,183,Country,1999-10-16,2000-01-01,week17,31.0
5163,2000,IMx,Stay The Night,217,Rap,1999-10-09,2000-01-08,week17,70.0
5164,2000,Dr. Dre,The Next Episode,158,Rap,2000-05-27,2000-07-29,week17,47.0
5166,2000,Savage Garden,Crash And Burn,281,Rock,2000-04-08,2000-05-27,week17,58.0
5167,2000,Kandi,Don't Think I'm Not,230,Rock,2000-08-05,2000-10-07,week17,31.0
5168,2000,Sammie,I Like It,249,Rock,2000-01-29,2000-04-15,week17,83.0
5169,2000,Goo Goo Dolls,Broadway,234,Rock,2000-04-22,2000-07-01,week17,74.0
5170,2000,"Moore, Mandy",I Wanna Be With You,252,Pop,2000-06-17,2000-08-12,week17,99.0
5171,2000,Dr. Dre,Forgot About Dre,222,Rap,2000-01-22,2000-03-25,week17,58.0
5172,2000,D'Angelo,Untitled (How Does It Feel),430,R&B,2000-01-22,2000-02-19,week17,94.0
5173,2000,"Messina, Jo Dee",That's The Way,197,Country,2000-06-24,2000-08-26,week17,48.0
5174,2000,Avant,My First Love,268,Rock,2000-11-04,2000-12-16,week17,64.0
5175,2000,Son By Four,A Puro Dolor (Purest Of Pain),210,Latin,2000-04-08,2000-08-19,week17,30.0
5176,2000,Da Brat,What'Chu Like,237,Rap,2000-06-03,2000-08-12,week17,62.0
5177,2000,DMX,Party Up (Up In Here),225,Rap,2000-02-26,2000-04-22,week17,35.0
5178,2000,"Dixie Chicks, The",Cowboy Take Me Away,291,Country,1999-11-27,2000-01-29,week17,51.0
5179,2000,"McGraw, Tim",My Next Thirty Years,217,Country,2000-10-21,2000-12-16,week17,48.0
5180,2000,"Tritt, Travis",Best Of Intentions,255,Country,2000-08-19,2000-12-02,week17,29.0
5181,2000,Alice Deejay,Better Off Alone,410,Electronica,2000-04-08,2000-06-03,week17,65.0
5184,2000,Counting Crows,Hanginaround,247,Rock,1999-11-06,2000-01-29,week17,56.0
5185,2000,Mary Mary,Shackles (Praise You),192,Rock,2000-03-25,2000-05-13,week17,71.0
5187,2000,"McGraw, Tim",My Best Friend,273,Country,1999-11-27,2000-01-29,week17,39.0
5188,2000,Sugar Ray,Falls Apart,255,Rock,2000-01-15,2000-02-19,week17,89.0
5190,2000,"Jones, Donell",Where I Wanna Be,382,Rock,2000-04-22,2000-07-08,week17,42.0
5191,2000,"Paisley, Brad",We Danced,225,Country,2000-10-14,2000-12-16,week17,72.0
